state,state_id,year,cigsale,retprice
Montana,19,1995,90.5,155.39999389648438
Montana,19,1996,87.30000305175781,156.8000030517578
Montana,19,1997,88.9000015258789,164.89999389648438
Montana,19,1998,89.0999984741211,175.39999389648438
Montana,19,1999,82.5999984741211,196.1999969482422
Montana,19,2000,75.5,260.70001220703125
Nebraska,20,1970,108.0999984741211,33.900001525878906
Nebraska,20,1971,108.5999984741211,34.70000076293945
Nebraska,20,1972,104.9000015258789,41.099998474121094
Nebraska,20,1973,106.5999984741211,41.20000076293945
Nebraska,20,1974,110.5,42
Nebraska,20,1975,114.0999984741211,44.599998474121094
Nebraska,20,1976,118.0999984741211,46.79999923706055
Nebraska,20,1977,117.69999694824219,48.099998474121094
Nebraska,20,1978,117.4000015258789,53.599998474121094
Nebraska,20,1979,116.0999984741211,55.400001525878906
Nebraska,20,1980,116.30000305175781,59.5
Nebraska,20,1981,117,60.900001525878906
Nebraska,20,1982,117.0999984741211,69.69999694824219
Nebraska,20,1983,110.80000305175781,83.69999694824219
Nebraska,20,1984,107.69999694824219,94.80000305175781
Nebraska,20,1985,105.0999984741211,95.80000305175781
Nebraska,20,1986,103.0999984741211,104
Nebraska,20,1987,101.30000305175781,113.69999694824219
Nebraska,20,1988,92.9000015258789,123.30000305175781
Nebraska,20,1989,93.80000305175781,139.3000030517578
Nebraska,20,1990,89.9000015258789,143.39999389648438
Nebraska,20,1991,92.4000015258789,152.1999969482422
Nebraska,20,1992,90.5999984741211,169.5
Nebraska,20,1993,91.0999984741211,177.1999969482422
Nebraska,20,1994,85.9000015258789,169.60000610351562
Nebraska,20,1995,88.5,170.6999969482422
Nebraska,20,1996,86.19999694824219,175.5
Nebraska,20,1997,85.5,184.8000030517578
Nebraska,20,1998,83.0999984741211,194.60000610351562
Nebraska,20,1999,86.5999984741211,214.60000610351562
Nebraska,20,2000,77.5999984741211,288.29998779296875
Nevada,21,1970,189.5,38.900001525878906
Nevada,21,1971,190.5,44
Nevada,21,1972,198.60000610351562,40.599998474121094
Nevada,21,1973,201.5,40.29999923706055
Nevada,21,1974,204.6999969482422,41.900001525878906
Nevada,21,1975,205.1999969482422,44.5
Nevada,21,1976,201.39999389648438,44.900001525878906
Nevada,21,1977,190.8000030517578,49.29999923706055
Nevada,21,1978,187,54.29999923706055
Nevada,21,1979,183.3000030517578,57.099998474121094
Nevada,21,1980,177.6999969482422,63.099998474121094
Nevada,21,1981,171.89999389648438,63.29999923706055
Nevada,21,1982,165.10000610351562,71.5999984741211
Nevada,21,1983,159.1999969482422,81.9000015258789
Nevada,21,1984,136.60000610351562,99.80000305175781
Nevada,21,1985,146.6999969482422,109.30000305175781
Nevada,21,1986,142.60000610351562,106.5999984741211
Nevada,21,1987,147.6999969482422,114
Nevada,21,1988,141.89999389648438,129.60000610351562
Nevada,21,1989,137.89999389648438,145.60000610351562
Nevada,21,1990,137.3000030517578,173.6999969482422
Nevada,21,1991,115.5,186.3000030517578
Nevada,21,1992,110,193.8000030517578
Nevada,21,1993,108.0999984741211,196.8000030517578
Nevada,21,1994,105.19999694824219,190.3000030517578
Nevada,21,1995,100.9000015258789,190.39999389648438
Nevada,21,1996,99,195
Nevada,21,1997,95.5999984741211,198.5
Nevada,21,1998,102.4000015258789,200.60000610351562
Nevada,21,1999,103.9000015258789,225.8000030517578
Nevada,21,2000,93.19999694824219,303.5
New Hampshire,22,1970,265.70001220703125,31.399999618530273
New Hampshire,22,1971,278,34.099998474121094
New Hampshire,22,1972,296.20001220703125,36.099998474121094
New Hampshire,22,1973,279,36.900001525878906
New Hampshire,22,1974,269.79998779296875,37.900001525878906
New Hampshire,22,1975,269.1000061035156,40.79999923706055
New Hampshire,22,1976,290.5,43.900001525878906
New Hampshire,22,1977,278.79998779296875,45
New Hampshire,22,1978,269.6000061035156,49.70000076293945
New Hampshire,22,1979,254.60000610351562,53.20000076293945
New Hampshire,22,1980,247.8000030517578,55.29999923706055
New Hampshire,22,1981,245.39999389648438,58.400001525878906
New Hampshire,22,1982,239.8000030517578,67
New Hampshire,22,1983,232.89999389648438,74.69999694824219
New Hampshire,22,1984,215.10000610351562,90.5
New Hampshire,22,1985,201.10000610351562,89.19999694824219
New Hampshire,22,1986,195.89999389648438,100
New Hampshire,22,1987,195.10000610351562,102
New Hampshire,22,1988,180.39999389648438,113.5
New Hampshire,22,1989,172.89999389648438,125.9000015258789
New Hampshire,22,1990,152.39999389648438,135.89999389648438
New Hampshire,22,1991,144.8000030517578,153.89999389648438
New Hampshire,22,1992,143.6999969482422,164.39999389648438
New Hampshire,22,1993,148.89999389648438,181.10000610351562
New Hampshire,22,1994,153.8000030517578,157.8000030517578
New Hampshire,22,1995,158.5,163.89999389648438
New Hampshire,22,1996,158,168.60000610351562
New Hampshire,22,1997,174.39999389648438,176.60000610351562
New Hampshire,22,1998,173.8000030517578,197
New Hampshire,22,1999,171.6999969482422,222.8000030517578
New Hampshire,22,2000,147.3000030517578,313.8999938964844
New Mexico,23,1970,90,39.70000076293945
New Mexico,23,1971,92.5999984741211,41.70000076293945
New Mexico,23,1972,99.30000305175781,41.099998474121094
New Mexico,23,1973,98.9000015258789,41.79999923706055
New Mexico,23,1974,100.30000305175781,43.70000076293945
New Mexico,23,1975,103.0999984741211,46.29999923706055
New Mexico,23,1976,102.4000015258789,49.5
New Mexico,23,1977,102.4000015258789,51.599998474121094
New Mexico,23,1978,103.0999984741211,56
New Mexico,23,1979,101,57.599998474121094
New Mexico,23,1980,102.69999694824219,62.599998474121094
New Mexico,23,1981,103,63
New Mexico,23,1982,97.5,69.4000015258789
New Mexico,23,1983,96.30000305175781,79.5999984741211
New Mexico,23,1984,88.9000015258789,90.19999694824219
New Mexico,23,1985,88,97.5
New Mexico,23,1986,88.19999694824219,101.19999694824219
New Mexico,23,1987,82.30000305175781,110.19999694824219
New Mexico,23,1988,77.69999694824219,113.69999694824219
New Mexico,23,1989,74.4000015258789,127.19999694824219
New Mexico,23,1990,70.80000305175781,133.60000610351562
New Mexico,23,1991,69.9000015258789,146.89999389648438
New Mexico,23,1992,71.4000015258789,165.39999389648438
New Mexico,23,1993,69,172.1999969482422
New Mexico,23,1994,68.19999694824219,158.39999389648438
New Mexico,23,1995,67,163.5
New Mexico,23,1996,65.69999694824219,170.8000030517578
New Mexico,23,1997,61.79999923706055,176
New Mexico,23,1998,62.599998474121094,183.8000030517578
New Mexico,23,1999,59.70000076293945,201.8000030517578
New Mexico,23,2000,53.79999923706055,279.79998779296875
North Carolina,24,1970,172.39999389648438,27.299999237060547
North Carolina,24,1971,187.60000610351562,29.399999618530273
North Carolina,24,1972,214.10000610351562,28.700000762939453
North Carolina,24,1973,226.5,28.899999618530273
North Carolina,24,1974,227.3000030517578,30.100000381469727
North Carolina,24,1975,226,32.900001525878906
North Carolina,24,1976,230.1999969482422,35.79999923706055
North Carolina,24,1977,217,36.599998474121094
North Carolina,24,1978,205.5,41.79999923706055
North Carolina,24,1979,197.3000030517578,43.70000076293945
North Carolina,24,1980,187.8000030517578,47.29999923706055
North Carolina,24,1981,179.3000030517578,50
North Carolina,24,1982,179,55.5
North Carolina,24,1983,169.8000030517578,66
North Carolina,24,1984,160.60000610351562,75
North Carolina,24,1985,156.3000030517578,78.9000015258789
North Carolina,24,1986,154.39999389648438,83.69999694824219
North Carolina,24,1987,150.5,90.5999984741211
North Carolina,24,1988,146,96
North Carolina,24,1989,139.3000030517578,107.5999984741211
North Carolina,24,1990,133.6999969482422,116.4000015258789
North Carolina,24,1991,132.6999969482422,126.5999984741211
North Carolina,24,1992,128.89999389648438,145
North Carolina,24,1993,129.6999969482422,153.5
North Carolina,24,1994,112.69999694824219,135.89999389648438
North Carolina,24,1995,124.9000015258789,142.3000030517578
North Carolina,24,1996,129.6999969482422,145.60000610351562
North Carolina,24,1997,125.5999984741211,152
North Carolina,24,1998,126,167.60000610351562
North Carolina,24,1999,113.0999984741211,186.8000030517578
North Carolina,24,2000,109,257.29998779296875
North Dakota,25,1970,93.80000305175781,37.29999923706055
North Dakota,25,1971,98.5,38.900001525878906
North Dakota,25,1972,103.80000305175781,38.900001525878906
North Dakota,25,1973,108.69999694824219,39.400001525878906
North Dakota,25,1974,110.5,39.900001525878906
North Dakota,25,1975,117.9000015258789,42.599998474121094
North Dakota,25,1976,125.4000015258789,45.900001525878906
North Dakota,25,1977,122.19999694824219,47.400001525878906
North Dakota,25,1978,121.9000015258789,53.20000076293945
North Dakota,25,1979,121.30000305175781,55
North Dakota,25,1980,123.69999694824219,59.599998474121094
North Dakota,25,1981,125.69999694824219,62
North Dakota,25,1982,126.80000305175781,67.80000305175781
North Dakota,25,1983,119.5999984741211,77.9000015258789
North Dakota,25,1984,109.4000015258789,94.4000015258789
North Dakota,25,1985,103.19999694824219,100.5999984741211
North Dakota,25,1986,99.80000305175781,104.19999694824219
North Dakota,25,1987,92.30000305175781,110.30000305175781
North Dakota,25,1988,87.0999984741211,123.30000305175781
North Dakota,25,1989,84.0999984741211,135.89999389648438
North Dakota,25,1990,77.0999984741211,144.3000030517578
North Dakota,25,1991,85.19999694824219,159.8000030517578
North Dakota,25,1992,74.30000305175781,168.3000030517578
North Dakota,25,1993,83,177.60000610351562
North Dakota,25,1994,81,180.10000610351562
North Dakota,25,1995,80.5999984741211,179.5
North Dakota,25,1996,80.80000305175781,182.6999969482422
North Dakota,25,1997,77.5,194.10000610351562
North Dakota,25,1998,79.0999984741211,205.1999969482422
North Dakota,25,1999,74.69999694824219,223.60000610351562
North Dakota,25,2000,72.5,297.5
Ohio,26,1970,121.5999984741211,36.599998474121094
Ohio,26,1971,124.5999984741211,38.099998474121094
Ohio,26,1972,124.4000015258789,38.400001525878906
Ohio,26,1973,120.5,42
Ohio,26,1974,122.0999984741211,42.900001525878906
Ohio,26,1975,122.5,46
Ohio,26,1976,124.5999984741211,48.5
Ohio,26,1977,127.30000305175781,49.79999923706055
Ohio,26,1978,131.3000030517578,53.900001525878906
Ohio,26,1979,130.89999389648438,56.29999923706055
Ohio,26,1980,133.5,58.70000076293945
Ohio,26,1981,132.8000030517578,61.400001525878906
Ohio,26,1982,134,68.30000305175781
Ohio,26,1983,130,82.5
Ohio,26,1984,127.0999984741211,89.19999694824219
Ohio,26,1985,126.69999694824219,92.19999694824219
Ohio,26,1986,126.30000305175781,98.0999984741211
Ohio,26,1987,124.5999984741211,102.19999694824219
Ohio,26,1988,122.4000015258789,108.4000015258789
Ohio,26,1989,118.5999984741211,120.5
Ohio,26,1990,115.5,135.39999389648438
Ohio,26,1991,113.19999694824219,139.8000030517578
Ohio,26,1992,112.30000305175781,159.60000610351562
Ohio,26,1993,108.9000015258789,162.5
Ohio,26,1994,108.5999984741211,151.1999969482422
Ohio,26,1995,111.69999694824219,155.60000610351562
Ohio,26,1996,107.5999984741211,159.6999969482422
Ohio,26,1997,108.5999984741211,166.8000030517578
Ohio,26,1998,106.4000015258789,172.89999389648438
Ohio,26,1999,104,193.1999969482422
Ohio,26,2000,99.9000015258789,265.3999938964844
Oklahoma,27,1970,108.4000015258789,38.400001525878906
Oklahoma,27,1971,115.4000015258789,39.79999923706055
Oklahoma,27,1972,121.69999694824219,39.79999923706055
Oklahoma,27,1973,124.0999984741211,40.400001525878906
Oklahoma,27,1974,130.5,41
Oklahoma,27,1975,132.89999389648438,43.599998474121094
Oklahoma,27,1976,138.60000610351562,46.400001525878906
Oklahoma,27,1977,140.39999389648438,47.900001525878906
Oklahoma,27,1978,143.60000610351562,53.099998474121094
Oklahoma,27,1979,141.60000610351562,55.5
Oklahoma,27,1980,141.60000610351562,62.900001525878906
Oklahoma,27,1981,143.6999969482422,65.80000305175781
Oklahoma,27,1982,147,71.69999694824219
Oklahoma,27,1983,140,83.9000015258789
Oklahoma,27,1984,128.10000610351562,93.30000305175781
Oklahoma,27,1985,124.19999694824219,95.0999984741211
Oklahoma,27,1986,119.9000015258789,104.5999984741211
Oklahoma,27,1987,113.0999984741211,114.4000015258789
Oklahoma,27,1988,103.5999984741211,122.5999984741211
Oklahoma,27,1989,97.5,133.39999389648438
Oklahoma,27,1990,88.4000015258789,146.10000610351562
Oklahoma,27,1991,87.80000305175781,149.10000610351562
Oklahoma,27,1992,86.30000305175781,170.60000610351562
Oklahoma,27,1993,86.19999694824219,182.39999389648438
Oklahoma,27,1994,104.80000305175781,163.39999389648438
Oklahoma,27,1995,109.5,161.10000610351562
Oklahoma,27,1996,110.80000305175781,162.6999969482422
Oklahoma,27,1997,111.80000305175781,172
Oklahoma,27,1998,112.19999694824219,183.60000610351562
Oklahoma,27,1999,111.4000015258789,203.39999389648438
Oklahoma,27,2000,108.9000015258789,272.6000061035156
Pennsylvania,28,1970,107.30000305175781,38.400001525878906
Pennsylvania,28,1971,106.30000305175781,44.70000076293945
Pennsylvania,28,1972,109,44.70000076293945
Pennsylvania,28,1973,110.69999694824219,44.900001525878906
Pennsylvania,28,1974,114.19999694824219,46.599998474121094
Pennsylvania,28,1975,114.5999984741211,49.79999923706055
Pennsylvania,28,1976,118.80000305175781,52.29999923706055
Pennsylvania,28,1977,120.0999984741211,53.29999923706055
Pennsylvania,28,1978,122.30000305175781,57.400001525878906
Pennsylvania,28,1979,122.5999984741211,60.599998474121094
Pennsylvania,28,1980,124,61.29999923706055
Pennsylvania,28,1981,125.19999694824219,64.80000305175781
Pennsylvania,28,1982,123.30000305175781,69.80000305175781
Pennsylvania,28,1983,125.30000305175781,81.69999694824219
Pennsylvania,28,1984,115.30000305175781,97.69999694824219
Pennsylvania,28,1985,115.80000305175781,100.0999984741211
Pennsylvania,28,1986,113.9000015258789,104.9000015258789
Pennsylvania,28,1987,110.5999984741211,110
Pennsylvania,28,1988,107.5999984741211,112.30000305175781
Pennsylvania,28,1989,107.0999984741211,122.80000305175781
Pennsylvania,28,1990,101.30000305175781,133.6999969482422
Pennsylvania,28,1991,102.5,144.10000610351562
Pennsylvania,28,1992,96.19999694824219,176.1999969482422
Pennsylvania,28,1993,94.69999694824219,183.8000030517578
Pennsylvania,28,1994,95.4000015258789,158.10000610351562
Pennsylvania,28,1995,95.4000015258789,161.6999969482422
Pennsylvania,28,1996,93.30000305175781,169.39999389648438
Pennsylvania,28,1997,92.9000015258789,176.5
Pennsylvania,28,1998,92.0999984741211,190.89999389648438
Pennsylvania,28,1999,91.0999984741211,205
Pennsylvania,28,2000,87.9000015258789,280.1000061035156
Rhode Island,29,1970,123.9000015258789,39.29999923706055
Rhode Island,29,1971,123.19999694824219,40.20000076293945
Rhode Island,29,1972,134.39999389648438,41.599998474121094
Rhode Island,29,1973,142,40.599998474121094
Rhode Island,29,1974,146.10000610351562,41.29999923706055
Rhode Island,29,1975,154.6999969482422,44.29999923706055
Rhode Island,29,1976,150.1999969482422,52.20000076293945
Rhode Island,29,1977,148.8000030517578,52.29999923706055
Rhode Island,29,1978,146.8000030517578,56.29999923706055
Rhode Island,29,1979,145.8000030517578,58.70000076293945
Rhode Island,29,1980,149.3000030517578,60
Rhode Island,29,1981,151.1999969482422,64.5
Rhode Island,29,1982,146.3000030517578,71.5999984741211
Rhode Island,29,1983,135.8000030517578,84
Rhode Island,29,1984,136.89999389648438,94.80000305175781
Rhode Island,29,1985,133.39999389648438,100.30000305175781
Rhode Island,29,1986,136.3000030517578,101.80000305175781
Rhode Island,29,1987,124.4000015258789,113.5
Rhode Island,29,1988,138,121.5
Rhode Island,29,1989,120.80000305175781,134.8000030517578
Rhode Island,29,1990,101.4000015258789,150.89999389648438
Rhode Island,29,1991,103.5999984741211,170.3000030517578
Rhode Island,29,1992,100.0999984741211,190
Rhode Island,29,1993,94.0999984741211,197.89999389648438
Rhode Island,29,1994,91.9000015258789,168.89999389648438
Rhode Island,29,1995,90.80000305175781,209.60000610351562
Rhode Island,29,1996,87.5,214.89999389648438
Rhode Island,29,1997,90,217
Rhode Island,29,1998,88.69999694824219,232.1999969482422
Rhode Island,29,1999,86.9000015258789,251.6999969482422
Rhode Island,29,2000,83.0999984741211,322.8999938964844
South Carolina,30,1970,103.5999984741211,32.5
South Carolina,30,1971,115,34.29999923706055
South Carolina,30,1972,118.69999694824219,34.099998474121094
South Carolina,30,1973,125.5,33.5
South Carolina,30,1974,129.6999969482422,35.20000076293945
South Carolina,30,1975,130.5,38.099998474121094
South Carolina,30,1976,136.8000030517578,41
South Carolina,30,1977,137.1999969482422,42.20000076293945
South Carolina,30,1978,140.39999389648438,49.20000076293945
South Carolina,30,1979,135.6999969482422,50.20000076293945
South Carolina,30,1980,138.3000030517578,52.29999923706055
South Carolina,30,1981,136.10000610351562,54.70000076293945
South Carolina,30,1982,136,61.900001525878906
South Carolina,30,1983,131.10000610351562,72.4000015258789
South Carolina,30,1984,127,81.30000305175781
South Carolina,30,1985,125.4000015258789,83
South Carolina,30,1986,126.5999984741211,88.69999694824219
South Carolina,30,1987,126.5999984741211,95.30000305175781
South Carolina,30,1988,124.4000015258789,99.9000015258789
South Carolina,30,1989,122.4000015258789,111.9000015258789
South Carolina,30,1990,118.5999984741211,125.19999694824219
South Carolina,30,1991,121.5,129
South Carolina,30,1992,112.80000305175781,151.89999389648438
South Carolina,30,1993,115.19999694824219,164.5
South Carolina,30,1994,112.19999694824219,139.10000610351562
South Carolina,30,1995,109.19999694824219,140
South Carolina,30,1996,102.9000015258789,149.5
South Carolina,30,1997,124.5,153.89999389648438
South Carolina,30,1998,126.9000015258789,165.3000030517578
South Carolina,30,1999,109.4000015258789,179.60000610351562
South Carolina,30,2000,103.9000015258789,255.3000030517578
South Dakota,31,1970,92.69999694824219,38.5
South Dakota,31,1971,96.69999694824219,38.5
South Dakota,31,1972,103,39.099998474121094
South Dakota,31,1973,103.5,39.599998474121094
South Dakota,31,1974,108.4000015258789,40.400001525878906
South Dakota,31,1975,113.5,42.79999923706055
South Dakota,31,1976,116.69999694824219,45
South Dakota,31,1977,115.5999984741211,46.400001525878906
South Dakota,31,1978,116.9000015258789,53.20000076293945
South Dakota,31,1979,117.4000015258789,54.099998474121094
South Dakota,31,1980,114.69999694824219,58.79999923706055
South Dakota,31,1981,115.69999694824219,62.29999923706055
South Dakota,31,1982,113,68
South Dakota,31,1983,109.80000305175781,78.80000305175781
South Dakota,31,1984,105.69999694824219,89.80000305175781
South Dakota,31,1985,104.4000015258789,92.30000305175781
South Dakota,31,1986,97,108.5
South Dakota,31,1987,95.80000305175781,113.69999694824219
South Dakota,31,1988,91.9000015258789,124.69999694824219
South Dakota,31,1989,87.4000015258789,130.10000610351562
South Dakota,31,1990,88.30000305175781,138.89999389648438
South Dakota,31,1991,91.80000305175781,150.3000030517578
South Dakota,31,1992,93,163
South Dakota,31,1993,91.5999984741211,180.3000030517578
South Dakota,31,1994,94.80000305175781,154.39999389648438
South Dakota,31,1995,98.5999984741211,162.10000610351562
South Dakota,31,1996,92.30000305175781,171.1999969482422
South Dakota,31,1997,88.80000305175781,181.6999969482422
South Dakota,31,1998,88.30000305175781,192.8000030517578
South Dakota,31,1999,83.5,207.89999389648438
South Dakota,31,2000,75.0999984741211,272.8999938964844
Tennessee,32,1970,99.80000305175781,39.900001525878906
Tennessee,32,1971,106.30000305175781,41.599998474121094
Tennessee,32,1972,111.5,41.599998474121094
Tennessee,32,1973,109.69999694824219,40.79999923706055
Tennessee,32,1974,114.80000305175781,42.5
Tennessee,32,1975,117.4000015258789,45.29999923706055
Tennessee,32,1976,121.69999694824219,48.29999923706055
Tennessee,32,1977,124.5999984741211,49.599998474121094
Tennessee,32,1978,127.30000305175781,54.79999923706055
Tennessee,32,1979,127.19999694824219,57.29999923706055
Tennessee,32,1980,130.39999389648438,60.29999923706055
Tennessee,32,1981,129.10000610351562,63.70000076293945
Tennessee,32,1982,131.39999389648438,68.30000305175781
Tennessee,32,1983,129,79.0999984741211
Tennessee,32,1984,125.0999984741211,88.30000305175781
Tennessee,32,1985,128.6999969482422,92.5
Tennessee,32,1986,129,98.80000305175781
Tennessee,32,1987,130.60000610351562,103.5
Tennessee,32,1988,125.30000305175781,112.0999984741211
Tennessee,32,1989,124.69999694824219,121.5
Tennessee,32,1990,121.80000305175781,135
Tennessee,32,1991,120.5999984741211,137.39999389648438
Tennessee,32,1992,121,163.89999389648438
Tennessee,32,1993,120.80000305175781,170.1999969482422
Tennessee,32,1994,118.80000305175781,150.3000030517578
Tennessee,32,1995,125.4000015258789,153
Tennessee,32,1996,119.19999694824219,155.89999389648438
Tennessee,32,1997,118.9000015258789,161.10000610351562
Tennessee,32,1998,119.69999694824219,167.6999969482422
Tennessee,32,1999,115.5999984741211,189.5
Tennessee,32,2000,108.69999694824219,261.20001220703125
Texas,33,1970,106.4000015258789,40.400001525878906
Texas,33,1971,108.9000015258789,42
Texas,33,1972,108.5999984741211,46.900001525878906
Texas,33,1973,110.4000015258789,46.400001525878906
Texas,33,1974,114.69999694824219,47.5
Texas,33,1975,116,50.599998474121094
Texas,33,1976,121.4000015258789,53.29999923706055
Texas,33,1977,124.19999694824219,53.29999923706055
Texas,33,1978,126.5999984741211,59.099998474121094
Texas,33,1979,126.4000015258789,62.20000076293945
Texas,33,1980,129.6999969482422,63.70000076293945
Texas,33,1981,129,66.9000015258789
Texas,33,1982,131.1999969482422,73.80000305175781
Texas,33,1983,126.4000015258789,84.0999984741211
Texas,33,1984,117.19999694824219,93.80000305175781
Texas,33,1985,115.9000015258789,102.0999984741211
Texas,33,1986,113.69999694824219,105.5
Texas,33,1987,105.80000305175781,114.4000015258789
Texas,33,1988,96.5,128
Texas,33,1989,94.5,137
Texas,33,1990,85.5999984741211,145.6999969482422
Texas,33,1991,79.4000015258789,173.60000610351562
Texas,33,1992,77.19999694824219,186
Texas,33,1993,81.30000305175781,204.60000610351562
Texas,33,1994,78.80000305175781,177.6999969482422
Texas,33,1995,75.19999694824219,185
Texas,33,1996,74.5999984741211,188.39999389648438
Texas,33,1997,72.5999984741211,189.8000030517578
Texas,33,1998,73.19999694824219,201.8000030517578
Texas,33,1999,67.5999984741211,225
Texas,33,2000,69.30000305175781,292.29998779296875
Utah,34,1970,65.5,34.599998474121094
Utah,34,1971,67.69999694824219,36.599998474121094
Utah,34,1972,71.30000305175781,37.20000076293945
Utah,34,1973,72.69999694824219,36.5
Utah,34,1974,75.5999984741211,37.79999923706055
Utah,34,1975,75.80000305175781,40.5
Utah,34,1976,77.9000015258789,43.400001525878906
Utah,34,1977,78,44.70000076293945
Utah,34,1978,79.5999984741211,49.5
Utah,34,1979,79.0999984741211,53.70000076293945
Utah,34,1980,74.80000305175781,57.20000076293945
Utah,34,1981,77.5999984741211,62.70000076293945
Utah,34,1982,73.5999984741211,68.0999984741211
Utah,34,1983,69,82
Utah,34,1984,66.30000305175781,95.30000305175781
Utah,34,1985,66.5,104.5999984741211
Utah,34,1986,64.4000015258789,103.5
Utah,34,1987,67.69999694824219,108.5999984741211
Utah,34,1988,55,122.9000015258789
Utah,34,1989,57,135.60000610351562
Utah,34,1990,53.400001525878906,151.89999389648438
Utah,34,1991,53.5,167.10000610351562
Utah,34,1992,55,170.10000610351562
Utah,34,1993,56.20000076293945,180.10000610351562
Utah,34,1994,55.79999923706055,160.39999389648438
Utah,34,1995,52,168.8000030517578
Utah,34,1996,54,174.89999389648438
Utah,34,1997,57,186.1999969482422
Utah,34,1998,42.29999923706055,222.6999969482422
Utah,34,1999,43.900001525878906,243.6999969482422
Utah,34,2000,40.70000076293945,312.8999938964844
Vermont,35,1970,122.5999984741211,37.70000076293945
Vermont,35,1971,124.4000015258789,39.5
Vermont,35,1972,138,40
Vermont,35,1973,146.8000030517578,39.79999923706055
Vermont,35,1974,151.8000030517578,41.29999923706055
Vermont,35,1975,155.5,41.79999923706055
Vermont,35,1976,171.10000610351562,47.099998474121094
Vermont,35,1977,169.39999389648438,47
Vermont,35,1978,162.39999389648438,52.5
Vermont,35,1979,160.89999389648438,54.79999923706055
Vermont,35,1980,161.60000610351562,58.900001525878906
Vermont,35,1981,163.8000030517578,61
Vermont,35,1982,162.3000030517578,66.80000305175781
Vermont,35,1983,153.8000030517578,77
Vermont,35,1984,144.3000030517578,90.5999984741211
Vermont,35,1985,144.5,95.5
Vermont,35,1986,131.1999969482422,104.9000015258789
Vermont,35,1987,128.3000030517578,113.80000305175781
Vermont,35,1988,128.6999969482422,123.69999694824219
Vermont,35,1989,120.9000015258789,129.6999969482422
Vermont,35,1990,124.30000305175781,143.6999969482422
Vermont,35,1991,120.9000015258789,150.10000610351562
Vermont,35,1992,126.5,168
Vermont,35,1993,117.19999694824219,173.8000030517578
Vermont,35,1994,120.30000305175781,159.60000610351562
Vermont,35,1995,123.19999694824219,160.10000610351562
Vermont,35,1996,102.5,196.39999389648438
Vermont,35,1997,97.69999694824219,201.89999389648438
Vermont,35,1998,97,213.89999389648438
Vermont,35,1999,94.0999984741211,233.6999969482422
Vermont,35,2000,88.9000015258789,301.1000061035156
Virginia,36,1970,124.30000305175781,28.799999237060547
Virginia,36,1971,128.39999389648438,30.200000762939453
Virginia,36,1972,137,29.899999618530273
Virginia,36,1973,143.10000610351562,30.100000381469727
Virginia,36,1974,149.60000610351562,31.299999237060547
Virginia,36,1975,152.6999969482422,33.599998474121094
Virginia,36,1976,158.10000610351562,37.900001525878906
Virginia,36,1977,157.6999969482422,38.400001525878906
Virginia,36,1978,155.89999389648438,42.79999923706055
Virginia,36,1979,151.8000030517578,45.79999923706055
Virginia,36,1980,148.89999389648438,48.5
Virginia,36,1981,149.89999389648438,51.79999923706055
Virginia,36,1982,147.39999389648438,56.400001525878906
Virginia,36,1983,144.6999969482422,68.80000305175781
Virginia,36,1984,136.8000030517578,76
Virginia,36,1985,134.60000610351562,83.5999984741211
Virginia,36,1986,135.8000030517578,91.30000305175781
Virginia,36,1987,133,94.5999984741211
Virginia,36,1988,129.5,102.0999984741211
Virginia,36,1989,122.5,109.4000015258789
Virginia,36,1990,118.9000015258789,128.60000610351562
Virginia,36,1991,109.0999984741211,136.5
Virginia,36,1992,108.19999694824219,157.89999389648438
Virginia,36,1993,105.4000015258789,165.6999969482422
Virginia,36,1994,106.19999694824219,156.5
Virginia,36,1995,106.69999694824219,157.5
Virginia,36,1996,104.5999984741211,159.60000610351562
Virginia,36,1997,108,159.60000610351562
Virginia,36,1998,105.5999984741211,162.1999969482422
Virginia,36,1999,102.0999984741211,183.6999969482422
Virginia,36,2000,96.69999694824219,252.8000030517578
West Virginia,37,1970,114.5,33.70000076293945
West Virginia,37,1971,111.5,41.599998474121094
West Virginia,37,1972,117.5,41.29999923706055
West Virginia,37,1973,116.5999984741211,39.900001525878906
West Virginia,37,1974,119.9000015258789,42
West Virginia,37,1975,123.19999694824219,45.20000076293945
West Virginia,37,1976,129.6999969482422,48.400001525878906
West Virginia,37,1977,133.89999389648438,48.900001525878906
West Virginia,37,1978,131.60000610351562,53.900001525878906
West Virginia,37,1979,122.0999984741211,62.400001525878906
West Virginia,37,1980,122.30000305175781,64.30000305175781
West Virginia,37,1981,120.5,66.19999694824219
West Virginia,37,1982,119.80000305175781,75.0999984741211
West Virginia,37,1983,115.69999694824219,88.19999694824219
West Virginia,37,1984,111.9000015258789,97.19999694824219
West Virginia,37,1985,109.0999984741211,103.19999694824219
West Virginia,37,1986,112.0999984741211,104.0999984741211
West Virginia,37,1987,107.5,112.80000305175781
West Virginia,37,1988,109.0999984741211,122.19999694824219
West Virginia,37,1989,104,131.1999969482422
West Virginia,37,1990,104.0999984741211,142.89999389648438
West Virginia,37,1991,100.0999984741211,144.10000610351562
West Virginia,37,1992,97.9000015258789,158.1999969482422
West Virginia,37,1993,111,166.1999969482422
West Virginia,37,1994,104.19999694824219,150.10000610351562
West Virginia,37,1995,115.19999694824219,156.8000030517578
West Virginia,37,1996,112.69999694824219,157.3000030517578
West Virginia,37,1997,114.5,160.89999389648438
